,finger,t,px,py,pz,fx,fy,fz,nx,ny,nz,taux,tauy,tauz,vx,vy,vz
20,RF,0,0.09566787167483866,-0.331485,0.9893972860052426,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.00021320936142918412,0.0,-3.6878272652307587e-05
21,LF,0,0.09561990709347759,-0.331485,0.9684809265735201,-0.022945038827451414,3.394039545199797,-0.36427507637127277,0.0,-1.0,0.0,-0.016185353000241137,0.0002365108573700422,0.0032231158044228065,-0.0004796458136106796,0.0,-0.2091635943172243
22,LF,0,0.09573187179832532,-0.331485,0.9683853967306975,0.010920049577226247,0.2906723461410192,-0.11834654403211764,0.0,-1.0,0.0,-0.0002653082334049552,0.0001804933638083634,0.0004188314146763865,0.0011196470484772791,0.0,-0.0009552984282268362
23,LF,0,0.0954711359615891,-0.33145537276015147,0.968390391947668,0.0060240374816128844,0.08531298933174827,-0.08483498724336445,0.0,-1.0,0.0,0.0006098885838500696,0.000116862577479988,0.00016082854442367624,-0.0026073583673622003,0.0002962723984850646,4.9952169705047567e-05
24,LF,0,0.0954736932461227,-0.331485,0.9685975231244245,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.557284533605264e-05,-0.0002962723984850646,0.0020713117675652537
25,LF,0,0.09597362526383975,-0.331485,0.9676562958556733,0.021854139913024984,0.07879920839380478,-0.07826480598884465,0.0,-1.0,0.0,0.0005206100756839279,0.0001598270945756397,0.00030629008356560715,0.0049993201771704465,0.0,-0.009412272687512324
26,LF,0,0.09546722483934378,-0.33141526403251953,0.9673444065682558,0.01381152131770666,0.21979533106646493,-0.2185815035693519,0.0,-1.0,0.0,0.0015825111692514774,6.21692773919172e-05,0.00016250873507636394,-0.005064004244959702,0.000697359674804443,-0.0031188928741743283
27,LF,0,0.09379429390887448,-0.3314168570957796,0.9683946492867537,0.015881565929079328,0.29342221915515576,-0.2918097368811345,0.0,-1.0,0.0,0.002600070911134153,0.0003468703262657351,0.0004902943267643684,-0.01672930930469302,-1.593063260085792e-05,0.010502427184978513
28,LF,0,0.09442206493938035,-0.331485,0.9687694074913524,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.006277710305058748,-0.0006814290422035851,0.003747582045987574
29,LF,0,0.09606576341780675,-0.331485,0.9673411801564152,-1.932495968917708e-60,1.9082329267072724e-60,-1.909743847016579e-60,0.0,-1.0,0.0,1.2626839188624853e-62,-1.3015669632498e-62,-2.5782643711609176e-62,0.016436984784263947,0.0,-0.014282273349371932
30,LF,0,0.09378863507107396,-0.3313749438279742,0.9673457180464311,0.020756277009406743,0.3693290180138492,-0.3438122509659868,0.0,-1.0,0.0,0.0029790058695112424,5.698386294532241e-05,0.0002410584990837183,-0.022771283467327846,0.0011005617202575202,4.5378900158654645e-05
31,FF,1,0.09571421522314597,-0.331485,1.0334050140403652,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.01925580152072004,-0.0011005617202575202,0.6605929599393412
32,FF,1,0.09571756363667158,-0.331485,1.0333980037584538,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,3.348413525616767e-05,0.0,-7.010281911412619e-05
33,FF,1,0.09571429483447266,-0.3314846825933248,1.0333959803891477,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-3.2688021989191185e-05,3.1740667516544363e-06,-2.023369306103362e-05
34,FF,1,0.09571838982660949,-0.331485,1.0333959718004415,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,4.09499213682718e-05,-3.1740667516544363e-06,-8.588706190693074e-08
35,FF,1,0.09571422970834047,-0.331485,1.0333914084738836,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-4.160118269022628e-05,0.0,-4.563326557960323e-05
36,FF,1,0.0956758566795253,-0.331485,1.0333961926176256,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.000383730288151668,0.0,4.784143742053715e-05
37,FF,1,0.09570829216984,-0.331485,1.033392211445556,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0003243549031470283,0.0,-3.9811720695670516e-05
38,MF,1,0.09502646632279893,-0.331485,1.0114646617460388,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.006818258470410732,0.0,-0.21927549699517268
39,MF,1,0.09502701279113143,-0.331485,1.0114642717554476,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,5.46468332501826e-06,0.0,-3.899905911541879e-06
40,MF,1,0.09502647165553671,-0.33148497288228973,1.011463937832841,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-5.411355947226859e-06,2.7117710243995674e-07,-3.339226066767509e-06
41,MF,1,0.09502739301911847,-0.331485,1.0114639360801156,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,9.213635817628685e-06,-2.7117710243995674e-07,-1.752725298231894e-08
42,MF,1,0.09502646741176478,-0.331485,1.0114635395075007,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-9.25607353693958e-06,0.0,-3.965726149690596e-06
43,MF,1,0.09502598961122075,-0.331485,1.0114639403269252,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-4.778005440325694e-06,0.0,4.008194245397334e-06
44,MF,1,0.09502620018647676,-0.331485,1.0114637666068793,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,2.105752560099816e-06,0.0,-1.7372004590399115e-06
45,RF,1,0.09569882117815703,-0.331485,0.9894572313192365,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.006726209916802783,0.0,-0.22006535287642848
46,RF,1,0.09572270345483219,-0.331485,0.9894174005281569,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.00023882276675157854,0.0,-0.00039830791079609185
47,RF,1,0.09569927799654884,-0.3314830425979607,0.9894029171683381,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.00023425458283349299,1.9574020392876257e-05,-0.0001448335981879545
48,RF,1,0.09573009262434744,-0.331485,0.9894028537685055,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.00030814627798594896,-1.9574020392876257e-05,-6.339983260605919e-07
49,RF,1,0.09569890293099945,-0.331485,0.9893744792860492,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.00031189693347991043,0.0,-0.00028374482456294814
50,RF,1,0.09561104048603274,-0.331485,0.9894033952014955,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.0008786244496671036,0.0,0.0002891591544629257
51,RF,1,0.0956697803003511,-0.331485,0.9893843756256542,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0005873981431836484,0.0,-0.00019019575841272562
52,LF,1,0.09386645520301978,-0.331485,0.9673812261911845,0.003005625222052194,2.548132310056684,-0.3379974802087773,0.0,-1.0,0.0,-0.006764492124760493,-5.782172545418669e-06,-0.00010374417231808408,-0.01803325097331318,0.0,-0.22003149434469682
53,LF,1,0.09395195789358624,-0.331485,0.9673402093019609,0.02280252633030108,0.24865175449884083,-0.2397690977919064,0.0,-1.0,0.0,0.0020779382564704166,7.949658536594762e-05,0.00028005780499743384,0.0008550269056645243,0.0,-0.00041016889223643993
54,LF,1,0.0938005683336252,-0.3314821902163023,0.967340326871184,0.029440003297808756,0.03341031452016098,-0.033442299173262954,0.0,-1.0,0.0,0.0003007231397862655,0.00012506650654058358,0.0003896801915136454,-0.0015138955996103765,2.809783697654833e-05,1.1756922313477247e-06
55,LF,1,0.09380095746323126,-0.331485,0.9674098258570858,0.0018922467585245472,0.0019137606227483863,-0.0019144685021974094,0.0,-1.0,0.0,1.7203744902430237e-05,8.195092824542248e-06,2.5196119141222452e-05,3.891296060654081e-06,-2.809783697654833e-05,0.0006949898590180581
56,LF,1,0.09380058264705377,-0.331485,0.9673015024019508,0.0013122362996350672,0.0013271557457658427,-0.0013276466463868054,0.0,-1.0,0.0,1.1931740964895248e-05,5.5389914899676595e-06,1.7330189517108578e-05,-3.7481617749801632e-06,0.0,-0.0010832345513500652
57,LF,1,0.09376658954427533,-0.331485,0.967340328756243,0.004092271949493176,0.004138798959087352,-0.0041403298562601495,0.0,-1.0,0.0,3.734993248222748e-05,1.7294921434627798e-05,5.420492850449768e-05,-0.0003399310277843459,0.0,0.00038826354292198495
58,LF,1,0.09377879757449842,-0.331485,0.9673265733881328,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00012208030223087585,0.0,-0.00013755368110213162
59,FF,2,0.09571421522314597,-0.331485,1.0334050140403652,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.01935417648647547,0.0,0.6607844065223245
60,FF,2,0.09571756363667158,-0.331485,1.0333980037584538,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,3.348413525616767e-05,0.0,-7.010281911412619e-05
61,FF,2,0.09571429483447266,-0.3314846825933248,1.0333959803891477,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-3.2688021989191185e-05,3.1740667516544363e-06,-2.023369306103362e-05
62,FF,2,0.09571838982660949,-0.331485,1.0333959718004415,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,4.09499213682718e-05,-3.1740667516544363e-06,-8.588706190693074e-08
63,FF,2,0.09571422970834047,-0.331485,1.0333914084738836,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-4.160118269022628e-05,0.0,-4.563326557960323e-05
64,FF,2,0.0956758566795253,-0.331485,1.0333961926176256,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.000383730288151668,0.0,4.784143742053715e-05
65,FF,2,0.09570829216984,-0.331485,1.033392211445556,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0003243549031470283,0.0,-3.9811720695670516e-05
66,MF,2,0.09502646632279893,-0.331485,1.0114646617460388,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.006818258470410732,0.0,-0.21927549699517268
67,MF,2,0.09502701279113143,-0.331485,1.0114642717554476,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,5.46468332501826e-06,0.0,-3.899905911541879e-06
68,MF,2,0.09502647165553671,-0.33148497288228973,1.011463937832841,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-5.411355947226859e-06,2.7117710243995674e-07,-3.339226066767509e-06
69,MF,2,0.09502739301911847,-0.331485,1.0114639360801156,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,9.213635817628685e-06,-2.7117710243995674e-07,-1.752725298231894e-08
70,MF,2,0.09502646741176478,-0.331485,1.0114635395075007,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-9.25607353693958e-06,0.0,-3.965726149690596e-06
71,MF,2,0.09502598961122075,-0.331485,1.0114639403269252,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-4.778005440325694e-06,0.0,4.008194245397334e-06
72,MF,2,0.09502620018647676,-0.331485,1.0114637666068793,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,2.105752560099816e-06,0.0,-1.7372004590399115e-06
73,RF,2,0.09569882117815703,-0.331485,0.9894572313192365,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.006726209916802783,0.0,-0.22006535287642848
74,RF,2,0.09572270345483219,-0.331485,0.9894174005281569,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.00023882276675157854,0.0,-0.00039830791079609185
75,RF,2,0.09569927799654884,-0.3314830425979607,0.9894029171683381,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.00023425458283349299,1.9574020392876257e-05,-0.0001448335981879545
76,RF,2,0.09573009262434744,-0.331485,0.9894028537685055,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.00030814627798594896,-1.9574020392876257e-05,-6.339983260605919e-07
77,RF,2,0.09569890293099945,-0.331485,0.9893744792860492,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.00031189693347991043,0.0,-0.00028374482456294814
78,RF,2,0.09561104048603274,-0.331485,0.9894033952014955,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.0008786244496671036,0.0,0.0002891591544629257
79,RF,2,0.0956697803003511,-0.331485,0.9893843756256542,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0005873981431836484,0.0,-0.00019019575841272562
80,LF,2,0.09386645520301978,-0.331485,0.9673812261911845,0.003005625222052194,2.548132310056684,-0.3379974802087773,0.0,-1.0,0.0,-0.006764492124760493,-5.782172545418669e-06,-0.00010374417231808408,-0.01803325097331318,0.0,-0.22003149434469682
81,LF,2,0.09395195789358624,-0.331485,0.9673402093019609,0.02280252633030108,0.24865175449884083,-0.2397690977919064,0.0,-1.0,0.0,0.0020779382564704166,7.949658536594762e-05,0.00028005780499743384,0.0008550269056645243,0.0,-0.00041016889223643993
82,LF,2,0.0938005683336252,-0.3314821902163023,0.967340326871184,0.029440003297808756,0.03341031452016098,-0.033442299173262954,0.0,-1.0,0.0,0.0003007231397862655,0.00012506650654058358,0.0003896801915136454,-0.0015138955996103765,2.809783697654833e-05,1.1756922313477247e-06
83,LF,2,0.09380095746323126,-0.331485,0.9674098258570858,0.0018922467585245472,0.0019137606227483863,-0.0019144685021974094,0.0,-1.0,0.0,1.7203744902430237e-05,8.195092824542248e-06,2.5196119141222452e-05,3.891296060654081e-06,-2.809783697654833e-05,0.0006949898590180581
84,LF,2,0.09380058264705377,-0.331485,0.9673015024019508,0.0013122362996350672,0.0013271557457658427,-0.0013276466463868054,0.0,-1.0,0.0,1.1931740964895248e-05,5.5389914899676595e-06,1.7330189517108578e-05,-3.7481617749801632e-06,0.0,-0.0010832345513500652
85,LF,2,0.09376658954427533,-0.331485,0.967340328756243,0.004092271949493176,0.004138798959087352,-0.0041403298562601495,0.0,-1.0,0.0,3.734993248222748e-05,1.7294921434627798e-05,5.420492850449768e-05,-0.0003399310277843459,0.0,0.00038826354292198495
86,LF,2,0.09377879757449842,-0.331485,0.9673265733881328,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00012208030223087585,0.0,-0.00013755368110213162
87,FF,3,0.09571421522314597,-0.331485,1.0334050140403652,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.01935417648647547,0.0,0.6607844065223245
88,FF,3,0.09571756363667158,-0.331485,1.0333980037584538,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,3.348413525616767e-05,0.0,-7.010281911412619e-05
89,FF,3,0.09571429483447266,-0.3314846825933248,1.0333959803891477,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-3.2688021989191185e-05,3.1740667516544363e-06,-2.023369306103362e-05
90,FF,3,0.09571838982660949,-0.331485,1.0333959718004415,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,4.09499213682718e-05,-3.1740667516544363e-06,-8.588706190693074e-08
91,FF,3,0.09571422970834047,-0.331485,1.0333914084738836,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-4.160118269022628e-05,0.0,-4.563326557960323e-05
92,FF,3,0.0956758566795253,-0.331485,1.0333961926176256,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.000383730288151668,0.0,4.784143742053715e-05
93,FF,3,0.09570829216984,-0.331485,1.033392211445556,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0003243549031470283,0.0,-3.9811720695670516e-05
94,MF,3,0.09502646632279893,-0.331485,1.0114646617460388,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.006818258470410732,0.0,-0.21927549699517268
95,MF,3,0.09502701279113143,-0.331485,1.0114642717554476,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,5.46468332501826e-06,0.0,-3.899905911541879e-06
96,MF,3,0.09502647165553671,-0.33148497288228973,1.011463937832841,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-5.411355947226859e-06,2.7117710243995674e-07,-3.339226066767509e-06
97,MF,3,0.09502739301911847,-0.331485,1.0114639360801156,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,9.213635817628685e-06,-2.7117710243995674e-07,-1.752725298231894e-08
98,MF,3,0.09502646741176478,-0.331485,1.0114635395075007,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-9.25607353693958e-06,0.0,-3.965726149690596e-06
99,MF,3,0.09502598961122075,-0.331485,1.0114639403269252,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-4.778005440325694e-06,0.0,4.008194245397334e-06
100,MF,3,0.09502620018647676,-0.331485,1.0114637666068793,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,2.105752560099816e-06,0.0,-1.7372004590399115e-06
101,RF,3,0.09599747422464824,-0.331485,0.9894114765357144,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.00971274038171488,0.0,-0.22052290071164937
102,RF,3,0.09599877618857842,-0.331485,0.9894097077286048,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.3019639301808938e-05,0.0,-1.7688071095589564e-05
103,RF,3,0.09599749471623571,-0.3314849061849686,0.9894089161761828,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.2814723427123642e-05,9.381503135452718e-07,-7.915524220525327e-06
104,RF,3,0.09599926873546744,-0.331485,0.9894089124360268,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.7740192317233783e-05,-9.381503135452718e-07,-3.74015596271704e-08
105,RF,3,0.09599747760746818,-0.331485,0.9894075456000081,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.7911279992510742e-05,0.0,-1.3668360187013562e-05
106,RF,3,0.0959946341742787,-0.331485,0.9894089317007252,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-2.843433189486655e-05,0.0,1.3861007170934414e-05
107,RF,3,0.09599627140159828,-0.331485,0.9894081466394336,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.6372273195786047e-05,0.0,-7.850612916415756e-06
108,LF,3,0.09392668989251408,-0.331485,0.9673722166766708,-0.010497369315832561,2.7925520374418076,-0.7882123434926507,0.0,-1.0,0.0,-0.001859240348656263,-8.741960367396776e-05,-0.00028495704440518717,-0.020695815090841924,0.0,-0.22035929962762713
109,LF,3,0.09511270220625984,-0.331485,0.9673254364067304,0.001913192601230393,0.12861238436022465,-0.13383204158963027,0.0,-1.0,0.0,0.001060112336278212,-2.254427048972147e-06,1.2988308475753965e-05,0.011860123137457518,0.0,-0.0004678026994042739
110,LF,3,0.09385339524217455,-0.3314830881222529,0.9673267759743425,0.008077927400974808,0.166150773964103,-0.17286829287595207,0.0,-1.0,0.0,0.0015830431696232826,1.8371981663369934e-05,9.163176488828943e-05,-0.012593069640852855,1.9118777470628068e-05,1.3395676120575573e-05
111,LF,3,0.09385370072005401,-0.331485,0.9673732481596731,0.005572689944505947,0.013407070873649356,-0.013926642086195819,0.0,-1.0,0.0,0.0001274060599723321,2.358204988976002e-05,7.368328109128487e-05,3.054778794642221e-06,-1.9118777470628068e-05,0.0004647218533060382
112,LF,3,0.09385343040040062,-0.331485,0.9673000511811455,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.7031965339763264e-06,0.0,-0.0007319697852758988
113,LF,3,0.09383425228386727,-0.331485,0.9673267809630665,0.0023540893610181184,0.0023365789815590686,-0.0024208121762420206,0.0,-1.0,0.0,2.216683740773037e-05,9.980056620855353e-06,3.118866774754204e-05,-0.00019178116533347112,0.0,0.00026729781920975526
114,LF,3,0.09384028986258572,-0.331485,0.9673184810121187,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,6.037578718448566e-05,0.0,-8.299950947754375e-05
115,FF,4,0.09571421522314597,-0.331485,1.0334050140403652,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.01873925360560247,0.0,0.6608653302824652
116,FF,4,0.09571756363667158,-0.331485,1.0333980037584538,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,3.348413525616767e-05,0.0,-7.010281911412619e-05
117,FF,4,0.09571429483447266,-0.3314846825933248,1.0333959803891477,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-3.2688021989191185e-05,3.1740667516544363e-06,-2.023369306103362e-05
118,FF,4,0.09571838982660949,-0.331485,1.0333959718004415,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,4.09499213682718e-05,-3.1740667516544363e-06,-8.588706190693074e-08
119,FF,4,0.09571422970834047,-0.331485,1.0333914084738836,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-4.160118269022628e-05,0.0,-4.563326557960323e-05
120,FF,4,0.0956758566795253,-0.331485,1.0333961926176256,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.000383730288151668,0.0,4.784143742053715e-05
121,FF,4,0.09570829216984,-0.331485,1.033392211445556,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0003243549031470283,0.0,-3.9811720695670516e-05
122,MF,4,0.09562893452790613,-0.331485,1.0114456029740306,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.0007935764193386929,0.0,-0.21946608471525408
123,MF,4,0.09562913072833293,-0.331485,1.0114454699674802,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.962004267941353e-06,0.0,-1.33006550440129e-06
124,MF,4,0.09562893636784137,-0.33148499045008367,1.0114453500546603,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.9436049156218438e-06,9.549916302198369e-08,-1.1991281989587321e-06
125,MF,4,0.09562927407749089,-0.331485,1.0114453493930464,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,3.3770964952273275e-06,-9.549916302198369e-08,-6.6161387479724e-09
126,MF,4,0.09562893487140398,-0.331485,1.011445209200934,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-3.392060869134017e-06,0.0,-1.401921123633798e-06
127,MF,4,0.09562877003074838,-0.331485,1.0114453509206662,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.6484065559763117e-06,0.0,1.4171973217180778e-06
128,MF,4,0.0956288416925552,-0.331485,1.011445290336077,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,7.166180682194323e-07,0.0,-6.058458912328035e-07
129,RF,4,0.09599747422464824,-0.331485,0.9894114765357144,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.003686325320930439,0.0,-0.22033813800362734
130,RF,4,0.09599877618857842,-0.331485,0.9894097077286048,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.3019639301808938e-05,0.0,-1.7688071095589564e-05
131,RF,4,0.09599749471623571,-0.3314849061849686,0.9894089161761828,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.2814723427123642e-05,9.381503135452718e-07,-7.915524220525327e-06
132,RF,4,0.09599926873546744,-0.331485,0.9894089124360268,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.7740192317233783e-05,-9.381503135452718e-07,-3.74015596271704e-08
133,RF,4,0.09599747760746818,-0.331485,0.9894075456000081,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.7911279992510742e-05,0.0,-1.3668360187013562e-05
134,RF,4,0.0959946341742787,-0.331485,0.9894089317007252,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-2.843433189486655e-05,0.0,1.3861007170934414e-05
135,RF,4,0.09599627140159828,-0.331485,0.9894081466394336,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.6372273195786047e-05,0.0,-7.850612916415756e-06
136,LF,4,0.09392668989251408,-0.331485,0.9673722166766708,-0.010497369315832561,2.7925520374418076,-0.7882123434926507,0.0,-1.0,0.0,-0.001859240348656263,-8.741960367396776e-05,-0.00028495704440518717,-0.020695815090841924,0.0,-0.22035929962762713
137,LF,4,0.09511270220625984,-0.331485,0.9673254364067304,0.001913192601230393,0.12861238436022465,-0.13383204158963027,0.0,-1.0,0.0,0.001060112336278212,-2.254427048972147e-06,1.2988308475753965e-05,0.011860123137457518,0.0,-0.0004678026994042739
138,LF,4,0.09385339524217455,-0.3314830881222529,0.9673267759743425,0.008077927400974808,0.166150773964103,-0.17286829287595207,0.0,-1.0,0.0,0.0015830431696232826,1.8371981663369934e-05,9.163176488828943e-05,-0.012593069640852855,1.9118777470628068e-05,1.3395676120575573e-05
139,LF,4,0.09385370072005401,-0.331485,0.9673732481596731,0.005572689944505947,0.013407070873649356,-0.013926642086195819,0.0,-1.0,0.0,0.0001274060599723321,2.358204988976002e-05,7.368328109128487e-05,3.054778794642221e-06,-1.9118777470628068e-05,0.0004647218533060382
140,LF,4,0.09385343040040062,-0.331485,0.9673000511811455,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.7031965339763264e-06,0.0,-0.0007319697852758988
141,LF,4,0.09383425228386727,-0.331485,0.9673267809630665,0.0023540893610181184,0.0023365789815590686,-0.0024208121762420206,0.0,-1.0,0.0,2.216683740773037e-05,9.980056620855353e-06,3.118866774754204e-05,-0.00019178116533347112,0.0,0.00026729781920975526
142,LF,4,0.09384028986258572,-0.331485,0.9673184810121187,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,6.037578718448566e-05,0.0,-8.299950947754375e-05
143,FF,5,0.09571421522314597,-0.331485,1.0334050140403652,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.01873925360560247,0.0,0.6608653302824652
144,FF,5,0.09571756363667158,-0.331485,1.0333980037584538,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,3.348413525616767e-05,0.0,-7.010281911412619e-05
145,FF,5,0.09571429483447266,-0.3314846825933248,1.0333959803891477,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-3.2688021989191185e-05,3.1740667516544363e-06,-2.023369306103362e-05
146,FF,5,0.09571838982660949,-0.331485,1.0333959718004415,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,4.09499213682718e-05,-3.1740667516544363e-06,-8.588706190693074e-08
147,FF,5,0.09571422970834047,-0.331485,1.0333914084738836,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-4.160118269022628e-05,0.0,-4.563326557960323e-05
148,FF,5,0.0956758566795253,-0.331485,1.0333961926176256,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-0.000383730288151668,0.0,4.784143742053715e-05
